sentence1	sentence2	gold_label
A 120 cm beaver is good. A 80 cm beaver is bad.	A 76 cm beaver is good.	neutral
A 120 cm beaver is good. A 80 cm beaver is bad.	A 78 cm beaver is good.	neutral
A 120 cm beaver is good. A 80 cm beaver is bad.	A 122 cm beaver is good.	neutral
A 120 cm beaver is good. A 80 cm beaver is bad.	A 124 cm beaver is good.	neutral
A 120 cm beaver is good. A 80 cm beaver is bad.	A 126 cm beaver is good.	neutral
A 120 cm beaver is good. A 80 cm beaver is bad.	A 130 cm beaver is good.	neutral
A 120 cm beaver is good. A 80 cm beaver is bad.	A 132 cm beaver is good.	neutral
A 120 cm beaver is good. A 80 cm beaver is bad.	A 134 cm beaver is good.	neutral
A 120 cm beaver is good. A 80 cm beaver is bad.	A 136 cm beaver is good.	neutral
A 120 cm beaver is good. A 80 cm beaver is bad.	A 62 cm beaver is bad.	neutral
A 120 cm beaver is good. A 80 cm beaver is bad.	A 64 cm beaver is bad.	neutral
A 120 cm beaver is good. A 80 cm beaver is bad.	A 68 cm beaver is bad.	neutral
A 120 cm beaver is good. A 80 cm beaver is bad.	A 72 cm beaver is bad.	neutral
A 120 cm beaver is good. A 80 cm beaver is bad.	A 74 cm beaver is bad.	neutral
A 120 cm beaver is good. A 80 cm beaver is bad.	A 76 cm beaver is bad.	neutral
A 120 cm beaver is good. A 80 cm beaver is bad.	A 78 cm beaver is bad.	neutral
A 120 cm beaver is good. A 80 cm beaver is bad.	A 120 cm beaver is bad.	neutral
A 120 cm beaver is good. A 80 cm beaver is bad.	A 122 cm beaver is bad.	neutral
A 120 cm beaver is good. A 80 cm beaver is bad.	A 124 cm beaver is bad.	neutral
A 120 cm beaver is good. A 80 cm beaver is bad.	A 126 cm beaver is bad.	neutral
A 120 cm beaver is good. A 80 cm beaver is bad.	A 128 cm beaver is bad.	neutral
A 120 cm beaver is good. A 80 cm beaver is bad.	A 130 cm beaver is bad.	neutral
A 120 cm beaver is good. A 80 cm beaver is bad.	A 132 cm beaver is bad.	neutral
A 120 cm beaver is good. A 80 cm beaver is bad.	A 134 cm beaver is bad.	neutral
A 120 cm beaver is good. A 80 cm beaver is bad.	A 138 cm beaver is bad.	neutral
A 3380 m mall is busy. A 2240 m mall is idle.	A 1727 m mall is busy.	neutral
A 3380 m mall is busy. A 2240 m mall is idle.	A 1784 m mall is busy.	neutral
A 3380 m mall is busy. A 2240 m mall is idle.	A 1841 m mall is busy.	neutral
A 3380 m mall is busy. A 2240 m mall is idle.	A 1898 m mall is busy.	neutral
A 3380 m mall is busy. A 2240 m mall is idle.	A 1955 m mall is busy.	neutral
A 3380 m mall is busy. A 2240 m mall is idle.	A 2012 m mall is busy.	neutral
A 3380 m mall is busy. A 2240 m mall is idle.	A 2069 m mall is busy.	neutral
A 3380 m mall is busy. A 2240 m mall is idle.	A 2126 m mall is busy.	neutral
A 3380 m mall is busy. A 2240 m mall is idle.	A 2183 m mall is busy.	neutral
A 3380 m mall is busy. A 2240 m mall is idle.	A 3494 m mall is busy.	neutral
A 3380 m mall is busy. A 2240 m mall is idle.	A 3551 m mall is busy.	neutral
A 3380 m mall is busy. A 2240 m mall is idle.	A 3665 m mall is busy.	neutral
A 3380 m mall is busy. A 2240 m mall is idle.	A 3722 m mall is busy.	neutral
A 3380 m mall is busy. A 2240 m mall is idle.	A 3779 m mall is busy.	neutral
A 3380 m mall is busy. A 2240 m mall is idle.	A 3836 m mall is busy.	neutral
A 3380 m mall is busy. A 2240 m mall is idle.	A 1727 m mall is idle.	neutral
A 3380 m mall is busy. A 2240 m mall is idle.	A 1784 m mall is idle.	neutral
A 3380 m mall is busy. A 2240 m mall is idle.	A 1898 m mall is idle.	neutral
A 3380 m mall is busy. A 2240 m mall is idle.	A 1955 m mall is idle.	neutral
A 3380 m mall is busy. A 2240 m mall is idle.	A 2012 m mall is idle.	neutral
A 3380 m mall is busy. A 2240 m mall is idle.	A 2126 m mall is idle.	neutral
A 3380 m mall is busy. A 2240 m mall is idle.	A 2183 m mall is idle.	neutral
A 3380 m mall is busy. A 2240 m mall is idle.	A 2240 m mall is idle.	neutral
A 3380 m mall is busy. A 2240 m mall is idle.	A 3380 m mall is idle.	neutral
A 3380 m mall is busy. A 2240 m mall is idle.	A 3437 m mall is idle.	neutral
A 3380 m mall is busy. A 2240 m mall is idle.	A 3494 m mall is idle.	neutral
A 3380 m mall is busy. A 2240 m mall is idle.	A 3551 m mall is idle.	neutral
A 3380 m mall is busy. A 2240 m mall is idle.	A 3608 m mall is idle.	neutral
A 3380 m mall is busy. A 2240 m mall is idle.	A 3665 m mall is idle.	neutral
A 3380 m mall is busy. A 2240 m mall is idle.	A 3722 m mall is idle.	neutral
A 3380 m mall is busy. A 2240 m mall is idle.	A 3836 m mall is idle.	neutral
A 3380 m mall is busy. A 2240 m mall is idle.	A 3893 m mall is idle.	neutral
A 360 cm sculpture is abstract. A 240 cm sculpture is concrete.	A 192 cm sculpture is abstract.	neutral
A 360 cm sculpture is abstract. A 240 cm sculpture is concrete.	A 204 cm sculpture is abstract.	neutral
A 360 cm sculpture is abstract. A 240 cm sculpture is concrete.	A 210 cm sculpture is abstract.	neutral
A 360 cm sculpture is abstract. A 240 cm sculpture is concrete.	A 216 cm sculpture is abstract.	neutral
A 360 cm sculpture is abstract. A 240 cm sculpture is concrete.	A 222 cm sculpture is abstract.	neutral
A 360 cm sculpture is abstract. A 240 cm sculpture is concrete.	A 228 cm sculpture is abstract.	neutral
A 360 cm sculpture is abstract. A 240 cm sculpture is concrete.	A 234 cm sculpture is abstract.	neutral
A 360 cm sculpture is abstract. A 240 cm sculpture is concrete.	A 372 cm sculpture is abstract.	neutral
A 360 cm sculpture is abstract. A 240 cm sculpture is concrete.	A 378 cm sculpture is abstract.	neutral
A 360 cm sculpture is abstract. A 240 cm sculpture is concrete.	A 384 cm sculpture is abstract.	neutral
A 360 cm sculpture is abstract. A 240 cm sculpture is concrete.	A 390 cm sculpture is abstract.	neutral
A 360 cm sculpture is abstract. A 240 cm sculpture is concrete.	A 402 cm sculpture is abstract.	neutral
A 360 cm sculpture is abstract. A 240 cm sculpture is concrete.	A 414 cm sculpture is abstract.	neutral
A 360 cm sculpture is abstract. A 240 cm sculpture is concrete.	A 186 cm sculpture is concrete.	neutral
A 360 cm sculpture is abstract. A 240 cm sculpture is concrete.	A 192 cm sculpture is concrete.	neutral
A 360 cm sculpture is abstract. A 240 cm sculpture is concrete.	A 198 cm sculpture is concrete.	neutral
A 360 cm sculpture is abstract. A 240 cm sculpture is concrete.	A 204 cm sculpture is concrete.	neutral
A 360 cm sculpture is abstract. A 240 cm sculpture is concrete.	A 216 cm sculpture is concrete.	neutral
A 360 cm sculpture is abstract. A 240 cm sculpture is concrete.	A 228 cm sculpture is concrete.	neutral
A 360 cm sculpture is abstract. A 240 cm sculpture is concrete.	A 234 cm sculpture is concrete.	neutral
A 360 cm sculpture is abstract. A 240 cm sculpture is concrete.	A 240 cm sculpture is concrete.	neutral
A 360 cm sculpture is abstract. A 240 cm sculpture is concrete.	A 360 cm sculpture is concrete.	neutral
A 360 cm sculpture is abstract. A 240 cm sculpture is concrete.	A 366 cm sculpture is concrete.	neutral
A 360 cm sculpture is abstract. A 240 cm sculpture is concrete.	A 372 cm sculpture is concrete.	neutral
A 360 cm sculpture is abstract. A 240 cm sculpture is concrete.	A 384 cm sculpture is concrete.	neutral
A 360 cm sculpture is abstract. A 240 cm sculpture is concrete.	A 390 cm sculpture is concrete.	neutral
A 360 cm sculpture is abstract. A 240 cm sculpture is concrete.	A 396 cm sculpture is concrete.	neutral
A 360 cm sculpture is abstract. A 240 cm sculpture is concrete.	A 402 cm sculpture is concrete.	neutral
A 360 cm sculpture is abstract. A 240 cm sculpture is concrete.	A 408 cm sculpture is concrete.	neutral
A 4800 m river is still. A 3200 m river is moving.	A 2480 m river is still.	neutral
A 4800 m river is still. A 3200 m river is moving.	A 2560 m river is still.	neutral
A 4800 m river is still. A 3200 m river is moving.	A 2640 m river is still.	neutral
A 4800 m river is still. A 3200 m river is moving.	A 2720 m river is still.	neutral
A 4800 m river is still. A 3200 m river is moving.	A 2800 m river is still.	neutral
A 4800 m river is still. A 3200 m river is moving.	A 2960 m river is still.	neutral
A 4800 m river is still. A 3200 m river is moving.	A 3040 m river is still.	neutral
A 110 kg jaguar is new. A 70 kg jaguar is old.	A 52 kg jaguar is new.	neutral
A 110 kg jaguar is new. A 70 kg jaguar is old.	A 54 kg jaguar is new.	neutral
A 110 kg jaguar is new. A 70 kg jaguar is old.	A 58 kg jaguar is new.	neutral
A 110 kg jaguar is new. A 70 kg jaguar is old.	A 60 kg jaguar is new.	neutral
A 110 kg jaguar is new. A 70 kg jaguar is old.	A 62 kg jaguar is new.	neutral
A 110 kg jaguar is new. A 70 kg jaguar is old.	A 64 kg jaguar is new.	neutral
A 110 kg jaguar is new. A 70 kg jaguar is old.	A 66 kg jaguar is new.	neutral
A 110 kg jaguar is new. A 70 kg jaguar is old.	A 68 kg jaguar is new.	neutral
A 110 kg jaguar is new. A 70 kg jaguar is old.	A 110 kg jaguar is new.	neutral
A 110 kg jaguar is new. A 70 kg jaguar is old.	A 112 kg jaguar is new.	neutral
A 110 kg jaguar is new. A 70 kg jaguar is old.	A 118 kg jaguar is new.	neutral
A 110 kg jaguar is new. A 70 kg jaguar is old.	A 120 kg jaguar is new.	neutral
A 110 kg jaguar is new. A 70 kg jaguar is old.	A 122 kg jaguar is new.	neutral
A 110 kg jaguar is new. A 70 kg jaguar is old.	A 124 kg jaguar is new.	neutral
A 110 kg jaguar is new. A 70 kg jaguar is old.	A 126 kg jaguar is new.	neutral
A 110 kg jaguar is new. A 70 kg jaguar is old.	A 128 kg jaguar is new.	neutral
A 110 kg jaguar is new. A 70 kg jaguar is old.	A 52 kg jaguar is old.	neutral
A 110 kg jaguar is new. A 70 kg jaguar is old.	A 56 kg jaguar is old.	neutral
A 110 kg jaguar is new. A 70 kg jaguar is old.	A 58 kg jaguar is old.	neutral
A 110 kg jaguar is new. A 70 kg jaguar is old.	A 60 kg jaguar is old.	neutral
A 110 kg jaguar is new. A 70 kg jaguar is old.	A 64 kg jaguar is old.	neutral
A 110 kg jaguar is new. A 70 kg jaguar is old.	A 66 kg jaguar is old.	neutral
A 110 kg jaguar is new. A 70 kg jaguar is old.	A 68 kg jaguar is old.	neutral
A 110 kg jaguar is new. A 70 kg jaguar is old.	A 70 kg jaguar is old.	neutral
A 110 kg jaguar is new. A 70 kg jaguar is old.	A 114 kg jaguar is old.	neutral
A 110 kg jaguar is new. A 70 kg jaguar is old.	A 116 kg jaguar is old.	neutral
A 110 kg jaguar is new. A 70 kg jaguar is old.	A 120 kg jaguar is old.	neutral
A 110 kg jaguar is new. A 70 kg jaguar is old.	A 122 kg jaguar is old.	neutral
A 110 kg jaguar is new. A 70 kg jaguar is old.	A 124 kg jaguar is old.	neutral
A 110 kg jaguar is new. A 70 kg jaguar is old.	A 126 kg jaguar is old.	neutral
A 1650 g pizza is good. A 1090 g pizza is bad.	A 838 g pizza is good.	neutral
A 1650 g pizza is good. A 1090 g pizza is bad.	A 866 g pizza is good.	neutral
A 1650 g pizza is good. A 1090 g pizza is bad.	A 894 g pizza is good.	neutral
A 1650 g pizza is good. A 1090 g pizza is bad.	A 922 g pizza is good.	neutral
A 1650 g pizza is good. A 1090 g pizza is bad.	A 950 g pizza is good.	neutral
A 1650 g pizza is good. A 1090 g pizza is bad.	A 1006 g pizza is good.	neutral
A 1650 g pizza is good. A 1090 g pizza is bad.	A 1034 g pizza is good.	neutral
A 1650 g pizza is good. A 1090 g pizza is bad.	A 1062 g pizza is good.	neutral
A 1650 g pizza is good. A 1090 g pizza is bad.	A 1650 g pizza is good.	neutral
A 1650 g pizza is good. A 1090 g pizza is bad.	A 1678 g pizza is good.	neutral
A 1650 g pizza is good. A 1090 g pizza is bad.	A 1706 g pizza is good.	neutral
A 1650 g pizza is good. A 1090 g pizza is bad.	A 1734 g pizza is good.	neutral
A 1650 g pizza is good. A 1090 g pizza is bad.	A 1762 g pizza is good.	neutral
A 1650 g pizza is good. A 1090 g pizza is bad.	A 1790 g pizza is good.	neutral
A 1650 g pizza is good. A 1090 g pizza is bad.	A 1818 g pizza is good.	neutral
A 1650 g pizza is good. A 1090 g pizza is bad.	A 1874 g pizza is good.	neutral
A 1650 g pizza is good. A 1090 g pizza is bad.	A 1902 g pizza is good.	neutral
A 1650 g pizza is good. A 1090 g pizza is bad.	A 838 g pizza is bad.	neutral
A 1650 g pizza is good. A 1090 g pizza is bad.	A 866 g pizza is bad.	neutral
A 1650 g pizza is good. A 1090 g pizza is bad.	A 894 g pizza is bad.	neutral
A 1650 g pizza is good. A 1090 g pizza is bad.	A 922 g pizza is bad.	neutral
A 1650 g pizza is good. A 1090 g pizza is bad.	A 950 g pizza is bad.	neutral
A 1650 g pizza is good. A 1090 g pizza is bad.	A 978 g pizza is bad.	neutral
A 1650 g pizza is good. A 1090 g pizza is bad.	A 1006 g pizza is bad.	neutral
A 1650 g pizza is good. A 1090 g pizza is bad.	A 1034 g pizza is bad.	neutral
A 1650 g pizza is good. A 1090 g pizza is bad.	A 1062 g pizza is bad.	neutral
A 1650 g pizza is good. A 1090 g pizza is bad.	A 1678 g pizza is bad.	neutral
A 1650 g pizza is good. A 1090 g pizza is bad.	A 1706 g pizza is bad.	neutral
A 1650 g pizza is good. A 1090 g pizza is bad.	A 1734 g pizza is bad.	neutral
A 1650 g pizza is good. A 1090 g pizza is bad.	A 1762 g pizza is bad.	neutral
A 1650 g pizza is good. A 1090 g pizza is bad.	A 1790 g pizza is bad.	neutral
A 1650 g pizza is good. A 1090 g pizza is bad.	A 1818 g pizza is bad.	neutral
A 1650 g pizza is good. A 1090 g pizza is bad.	A 1846 g pizza is bad.	neutral
A 1650 g pizza is good. A 1090 g pizza is bad.	A 1874 g pizza is bad.	neutral
A 70 kg plant is mature. A 30 kg plant is green.	A 12 kg plant is mature.	neutral
A 70 kg plant is mature. A 30 kg plant is green.	A 14 kg plant is mature.	neutral
A 70 kg plant is mature. A 30 kg plant is green.	A 16 kg plant is mature.	neutral
A 70 kg plant is mature. A 30 kg plant is green.	A 18 kg plant is mature.	neutral
A 70 kg plant is mature. A 30 kg plant is green.	A 20 kg plant is mature.	neutral
A 70 kg plant is mature. A 30 kg plant is green.	A 22 kg plant is mature.	neutral
A 70 kg plant is mature. A 30 kg plant is green.	A 24 kg plant is mature.	neutral
A 70 kg plant is mature. A 30 kg plant is green.	A 28 kg plant is mature.	neutral
A 70 kg plant is mature. A 30 kg plant is green.	A 72 kg plant is mature.	neutral
A 70 kg plant is mature. A 30 kg plant is green.	A 74 kg plant is mature.	neutral
A 70 kg plant is mature. A 30 kg plant is green.	A 78 kg plant is mature.	neutral
A 70 kg plant is mature. A 30 kg plant is green.	A 80 kg plant is mature.	neutral
A 70 kg plant is mature. A 30 kg plant is green.	A 82 kg plant is mature.	neutral
A 70 kg plant is mature. A 30 kg plant is green.	A 84 kg plant is mature.	neutral
A 70 kg plant is mature. A 30 kg plant is green.	A 86 kg plant is mature.	neutral
A 70 kg plant is mature. A 30 kg plant is green.	A 88 kg plant is mature.	neutral
A 70 kg plant is mature. A 30 kg plant is green.	A 12 kg plant is green.	neutral
A 70 kg plant is mature. A 30 kg plant is green.	A 14 kg plant is green.	neutral
A 70 kg plant is mature. A 30 kg plant is green.	A 16 kg plant is green.	neutral
A 70 kg plant is mature. A 30 kg plant is green.	A 18 kg plant is green.	neutral
A 70 kg plant is mature. A 30 kg plant is green.	A 20 kg plant is green.	neutral
A 70 kg plant is mature. A 30 kg plant is green.	A 22 kg plant is green.	neutral
A 70 kg plant is mature. A 30 kg plant is green.	A 26 kg plant is green.	neutral
A 70 kg plant is mature. A 30 kg plant is green.	A 28 kg plant is green.	neutral
A 70 kg plant is mature. A 30 kg plant is green.	A 30 kg plant is green.	neutral
A 70 kg plant is mature. A 30 kg plant is green.	A 72 kg plant is green.	neutral
A 70 kg plant is mature. A 30 kg plant is green.	A 74 kg plant is green.	neutral
A 70 kg plant is mature. A 30 kg plant is green.	A 76 kg plant is green.	neutral
A 70 kg plant is mature. A 30 kg plant is green.	A 78 kg plant is green.	neutral
A 70 kg plant is mature. A 30 kg plant is green.	A 80 kg plant is green.	neutral
A 70 kg plant is mature. A 30 kg plant is green.	A 82 kg plant is green.	neutral
A 70 kg plant is mature. A 30 kg plant is green.	A 84 kg plant is green.	neutral
A 270 kg tiger is young. A 170 kg tiger is old.	A 125 kg tiger is young.	neutral
A 270 kg tiger is young. A 170 kg tiger is old.	A 130 kg tiger is young.	neutral
A 270 kg tiger is young. A 170 kg tiger is old.	A 140 kg tiger is young.	neutral
A 270 kg tiger is young. A 170 kg tiger is old.	A 145 kg tiger is young.	neutral
A 270 kg tiger is young. A 170 kg tiger is old.	A 150 kg tiger is young.	neutral
A 270 kg tiger is young. A 170 kg tiger is old.	A 160 kg tiger is young.	neutral
A 270 kg tiger is young. A 170 kg tiger is old.	A 165 kg tiger is young.	neutral
A 270 kg tiger is young. A 170 kg tiger is old.	A 270 kg tiger is young.	neutral
A 270 kg tiger is young. A 170 kg tiger is old.	A 280 kg tiger is young.	neutral
A 270 kg tiger is young. A 170 kg tiger is old.	A 285 kg tiger is young.	neutral
A 270 kg tiger is young. A 170 kg tiger is old.	A 290 kg tiger is young.	neutral
A 270 kg tiger is young. A 170 kg tiger is old.	A 295 kg tiger is young.	neutral
A 270 kg tiger is young. A 170 kg tiger is old.	A 300 kg tiger is young.	neutral
A 270 kg tiger is young. A 170 kg tiger is old.	A 125 kg tiger is old.	neutral
A 270 kg tiger is young. A 170 kg tiger is old.	A 130 kg tiger is old.	neutral
A 270 kg tiger is young. A 170 kg tiger is old.	A 135 kg tiger is old.	neutral
A 270 kg tiger is young. A 170 kg tiger is old.	A 140 kg tiger is old.	neutral
A 270 kg tiger is young. A 170 kg tiger is old.	A 150 kg tiger is old.	neutral
A 270 kg tiger is young. A 170 kg tiger is old.	A 155 kg tiger is old.	neutral
A 270 kg tiger is young. A 170 kg tiger is old.	A 160 kg tiger is old.	neutral
A 270 kg tiger is young. A 170 kg tiger is old.	A 165 kg tiger is old.	neutral
A 270 kg tiger is young. A 170 kg tiger is old.	A 170 kg tiger is old.	neutral
A 270 kg tiger is young. A 170 kg tiger is old.	A 275 kg tiger is old.	neutral
A 270 kg tiger is young. A 170 kg tiger is old.	A 285 kg tiger is old.	neutral
A 270 kg tiger is young. A 170 kg tiger is old.	A 290 kg tiger is old.	neutral
A 270 kg tiger is young. A 170 kg tiger is old.	A 295 kg tiger is old.	neutral
A 270 kg tiger is young. A 170 kg tiger is old.	A 300 kg tiger is old.	neutral
A 270 kg tiger is young. A 170 kg tiger is old.	A 305 kg tiger is old.	neutral
A 270 kg tiger is young. A 170 kg tiger is old.	A 310 kg tiger is old.	neutral
A 270 kg tiger is young. A 170 kg tiger is old.	A 315 kg tiger is old.	neutral
A 230 g oil is still. A 150 g oil is moving.	A 114 g oil is still.	neutral
A 230 g oil is still. A 150 g oil is moving.	A 122 g oil is still.	neutral
A 230 g oil is still. A 150 g oil is moving.	A 126 g oil is still.	neutral
A 230 g oil is still. A 150 g oil is moving.	A 130 g oil is still.	neutral
A 230 g oil is still. A 150 g oil is moving.	A 134 g oil is still.	neutral
A 230 g oil is still. A 150 g oil is moving.	A 138 g oil is still.	neutral
A 230 g oil is still. A 150 g oil is moving.	A 142 g oil is still.	neutral
A 230 g oil is still. A 150 g oil is moving.	A 146 g oil is still.	neutral
A 230 g oil is still. A 150 g oil is moving.	A 230 g oil is still.	neutral
A 230 g oil is still. A 150 g oil is moving.	A 234 g oil is still.	neutral
A 230 g oil is still. A 150 g oil is moving.	A 242 g oil is still.	neutral
A 230 g oil is still. A 150 g oil is moving.	A 254 g oil is still.	neutral
A 230 g oil is still. A 150 g oil is moving.	A 258 g oil is still.	neutral
A 230 g oil is still. A 150 g oil is moving.	A 262 g oil is still.	neutral
A 230 g oil is still. A 150 g oil is moving.	A 266 g oil is still.	neutral
A 230 g oil is still. A 150 g oil is moving.	A 114 g oil is moving.	neutral
A 230 g oil is still. A 150 g oil is moving.	A 118 g oil is moving.	neutral
A 230 g oil is still. A 150 g oil is moving.	A 122 g oil is moving.	neutral
A 230 g oil is still. A 150 g oil is moving.	A 126 g oil is moving.	neutral
A 230 g oil is still. A 150 g oil is moving.	A 130 g oil is moving.	neutral
A 230 g oil is still. A 150 g oil is moving.	A 138 g oil is moving.	neutral
A 230 g oil is still. A 150 g oil is moving.	A 142 g oil is moving.	neutral
A 230 g oil is still. A 150 g oil is moving.	A 146 g oil is moving.	neutral
A 230 g oil is still. A 150 g oil is moving.	A 150 g oil is moving.	neutral
A 230 g oil is still. A 150 g oil is moving.	A 234 g oil is moving.	neutral
A 230 g oil is still. A 150 g oil is moving.	A 238 g oil is moving.	neutral
A 230 g oil is still. A 150 g oil is moving.	A 242 g oil is moving.	neutral
A 230 g oil is still. A 150 g oil is moving.	A 246 g oil is moving.	neutral
A 230 g oil is still. A 150 g oil is moving.	A 250 g oil is moving.	neutral
A 230 g oil is still. A 150 g oil is moving.	A 254 g oil is moving.	neutral
A 230 g oil is still. A 150 g oil is moving.	A 262 g oil is moving.	neutral
A 230 g oil is still. A 150 g oil is moving.	A 266 g oil is moving.	neutral
A 80 g blackberry is common. A 40 g blackberry is individual.	A 26 g blackberry is common.	neutral
A 80 g blackberry is common. A 40 g blackberry is individual.	A 28 g blackberry is common.	neutral
A 80 g blackberry is common. A 40 g blackberry is individual.	A 32 g blackberry is common.	neutral
A 80 g blackberry is common. A 40 g blackberry is individual.	A 36 g blackberry is common.	neutral
A 80 g blackberry is common. A 40 g blackberry is individual.	A 38 g blackberry is common.	neutral
A 80 g blackberry is common. A 40 g blackberry is individual.	A 80 g blackberry is common.	neutral
A 80 g blackberry is common. A 40 g blackberry is individual.	A 82 g blackberry is common.	neutral
A 80 g blackberry is common. A 40 g blackberry is individual.	A 86 g blackberry is common.	neutral
A 80 g blackberry is common. A 40 g blackberry is individual.	A 88 g blackberry is common.	neutral
A 80 g blackberry is common. A 40 g blackberry is individual.	A 90 g blackberry is common.	neutral
A 80 g blackberry is common. A 40 g blackberry is individual.	A 94 g blackberry is common.	neutral
A 80 g blackberry is common. A 40 g blackberry is individual.	A 22 g blackberry is individual.	neutral
A 80 g blackberry is common. A 40 g blackberry is individual.	A 24 g blackberry is individual.	neutral
A 80 g blackberry is common. A 40 g blackberry is individual.	A 26 g blackberry is individual.	neutral
A 80 g blackberry is common. A 40 g blackberry is individual.	A 28 g blackberry is individual.	neutral
A 80 g blackberry is common. A 40 g blackberry is individual.	A 32 g blackberry is individual.	neutral
A 80 g blackberry is common. A 40 g blackberry is individual.	A 34 g blackberry is individual.	neutral
A 80 g blackberry is common. A 40 g blackberry is individual.	A 38 g blackberry is individual.	neutral
A 80 g blackberry is common. A 40 g blackberry is individual.	A 40 g blackberry is individual.	neutral
A 80 g blackberry is common. A 40 g blackberry is individual.	A 82 g blackberry is individual.	neutral
A 80 g blackberry is common. A 40 g blackberry is individual.	A 84 g blackberry is individual.	neutral
A 80 g blackberry is common. A 40 g blackberry is individual.	A 86 g blackberry is individual.	neutral
A 80 g blackberry is common. A 40 g blackberry is individual.	A 88 g blackberry is individual.	neutral
A 80 g blackberry is common. A 40 g blackberry is individual.	A 90 g blackberry is individual.	neutral
A 80 g blackberry is common. A 40 g blackberry is individual.	A 92 g blackberry is individual.	neutral
A 80 g blackberry is common. A 40 g blackberry is individual.	A 94 g blackberry is individual.	neutral
A 80 g blackberry is common. A 40 g blackberry is individual.	A 96 g blackberry is individual.	neutral
A 80 g blackberry is common. A 40 g blackberry is individual.	A 98 g blackberry is individual.	neutral
A 7200 g monkey is happy. A 4800 g monkey is unhappy.	A 3720 g monkey is happy.	neutral
A 7200 g monkey is happy. A 4800 g monkey is unhappy.	A 3840 g monkey is happy.	neutral
A 7200 g monkey is happy. A 4800 g monkey is unhappy.	A 3960 g monkey is happy.	neutral
A 7200 g monkey is happy. A 4800 g monkey is unhappy.	A 4080 g monkey is happy.	neutral
A 7200 g monkey is happy. A 4800 g monkey is unhappy.	A 4200 g monkey is happy.	neutral
A 7200 g monkey is happy. A 4800 g monkey is unhappy.	A 4320 g monkey is happy.	neutral
A 7200 g monkey is happy. A 4800 g monkey is unhappy.	A 4440 g monkey is happy.	neutral
A 7200 g monkey is happy. A 4800 g monkey is unhappy.	A 4680 g monkey is happy.	neutral
A 200°C gas is hot. A 120°C gas is cold.	A 84°C coal is hot.	neutral
A 200°C gas is hot. A 120°C gas is cold.	A 92°C coal is hot.	neutral
A 200°C gas is hot. A 120°C gas is cold.	A 96°C coal is hot.	neutral
A 200°C gas is hot. A 120°C gas is cold.	A 100°C coal is hot.	neutral
A 200°C gas is hot. A 120°C gas is cold.	A 104°C coal is hot.	neutral
A 200°C gas is hot. A 120°C gas is cold.	A 108°C coal is hot.	neutral
A 200°C gas is hot. A 120°C gas is cold.	A 112°C coal is hot.	neutral
A 200°C gas is hot. A 120°C gas is cold.	A 116°C coal is hot.	neutral
A 200°C gas is hot. A 120°C gas is cold.	A 120°C coal is hot.	neutral
A 200°C gas is hot. A 120°C gas is cold.	A 200°C coal is hot.	neutral
A 200°C gas is hot. A 120°C gas is cold.	A 204°C coal is hot.	neutral
A 200°C gas is hot. A 120°C gas is cold.	A 208°C coal is hot.	neutral
A 200°C gas is hot. A 120°C gas is cold.	A 212°C coal is hot.	neutral
A 200°C gas is hot. A 120°C gas is cold.	A 216°C coal is hot.	neutral
A 200°C gas is hot. A 120°C gas is cold.	A 220°C coal is hot.	neutral
A 200°C gas is hot. A 120°C gas is cold.	A 224°C coal is hot.	neutral
A 200°C gas is hot. A 120°C gas is cold.	A 228°C coal is hot.	neutral
A 200°C gas is hot. A 120°C gas is cold.	A 236°C coal is hot.	neutral
A 200°C gas is hot. A 120°C gas is cold.	A 88°C coal is cold.	neutral
A 200°C gas is hot. A 120°C gas is cold.	A 96°C coal is cold.	neutral
A 200°C gas is hot. A 120°C gas is cold.	A 104°C coal is cold.	neutral
A 200°C gas is hot. A 120°C gas is cold.	A 108°C coal is cold.	neutral
A 200°C gas is hot. A 120°C gas is cold.	A 112°C coal is cold.	neutral
A 200°C gas is hot. A 120°C gas is cold.	A 116°C coal is cold.	neutral
A 200°C gas is hot. A 120°C gas is cold.	A 120°C coal is cold.	neutral
A 200°C gas is hot. A 120°C gas is cold.	A 204°C coal is cold.	neutral
A 200°C gas is hot. A 120°C gas is cold.	A 208°C coal is cold.	neutral
A 200°C gas is hot. A 120°C gas is cold.	A 212°C coal is cold.	neutral
A 200°C gas is hot. A 120°C gas is cold.	A 216°C coal is cold.	neutral
A 200°C gas is hot. A 120°C gas is cold.	A 224°C coal is cold.	neutral
A 200°C gas is hot. A 120°C gas is cold.	A 228°C coal is cold.	neutral
A 200°C gas is hot. A 120°C gas is cold.	A 232°C coal is cold.	neutral
A 200°C gas is hot. A 120°C gas is cold.	A 236°C coal is cold.	neutral
A 216°C dish is hot. A 136°C dish is cold.	A 108°C coal is hot.	neutral
A 216°C dish is hot. A 136°C dish is cold.	A 112°C coal is hot.	neutral
A 216°C dish is hot. A 136°C dish is cold.	A 116°C coal is hot.	neutral
A 216°C dish is hot. A 136°C dish is cold.	A 120°C coal is hot.	neutral
A 216°C dish is hot. A 136°C dish is cold.	A 132°C coal is hot.	neutral
A 216°C dish is hot. A 136°C dish is cold.	A 136°C coal is hot.	neutral
A 216°C dish is hot. A 136°C dish is cold.	A 216°C coal is hot.	neutral
A 216°C dish is hot. A 136°C dish is cold.	A 220°C coal is hot.	neutral
A 216°C dish is hot. A 136°C dish is cold.	A 228°C coal is hot.	neutral
