sentence1	sentence2	gold_label
A $642 computer is advanced. A $422 computer is back.	A $323 computer is advanced.	neutral
A $642 computer is advanced. A $422 computer is back.	A $334 computer is advanced.	neutral
A $642 computer is advanced. A $422 computer is back.	A $345 computer is advanced.	neutral
A $642 computer is advanced. A $422 computer is back.	A $356 computer is advanced.	neutral
A $642 computer is advanced. A $422 computer is back.	A $367 computer is advanced.	neutral
A $642 computer is advanced. A $422 computer is back.	A $378 computer is advanced.	neutral
A $642 computer is advanced. A $422 computer is back.	A $389 computer is advanced.	neutral
A $642 computer is advanced. A $422 computer is back.	A $400 computer is advanced.	neutral
A $642 computer is advanced. A $422 computer is back.	A $411 computer is advanced.	neutral
A $642 computer is advanced. A $422 computer is back.	A $642 computer is advanced.	neutral
A $642 computer is advanced. A $422 computer is back.	A $653 computer is advanced.	neutral
A $642 computer is advanced. A $422 computer is back.	A $664 computer is advanced.	neutral
A $642 computer is advanced. A $422 computer is back.	A $675 computer is advanced.	neutral
A $642 computer is advanced. A $422 computer is back.	A $708 computer is advanced.	neutral
A $642 computer is advanced. A $422 computer is back.	A $719 computer is advanced.	neutral
A $642 computer is advanced. A $422 computer is back.	A $730 computer is advanced.	neutral
A $642 computer is advanced. A $422 computer is back.	A $741 computer is advanced.	neutral
A $642 computer is advanced. A $422 computer is back.	A $334 computer is back.	neutral
A $642 computer is advanced. A $422 computer is back.	A $345 computer is back.	neutral
A $642 computer is advanced. A $422 computer is back.	A $356 computer is back.	neutral
A $642 computer is advanced. A $422 computer is back.	A $367 computer is back.	neutral
A $642 computer is advanced. A $422 computer is back.	A $378 computer is back.	neutral
A $642 computer is advanced. A $422 computer is back.	A $389 computer is back.	neutral
A $642 computer is advanced. A $422 computer is back.	A $400 computer is back.	neutral
A $642 computer is advanced. A $422 computer is back.	A $422 computer is back.	neutral
A $642 computer is advanced. A $422 computer is back.	A $653 computer is back.	neutral
A $642 computer is advanced. A $422 computer is back.	A $664 computer is back.	neutral
A $642 computer is advanced. A $422 computer is back.	A $675 computer is back.	neutral
A $642 computer is advanced. A $422 computer is back.	A $686 computer is back.	neutral
A $642 computer is advanced. A $422 computer is back.	A $697 computer is back.	neutral
A $642 computer is advanced. A $422 computer is back.	A $708 computer is back.	neutral
A $642 computer is advanced. A $422 computer is back.	A $719 computer is back.	neutral
A $642 computer is advanced. A $422 computer is back.	A $730 computer is back.	neutral
A $642 computer is advanced. A $422 computer is back.	A $741 computer is back.	neutral
A $120 tool is useful. A $80 tool is useless.	A $62 tool is useful.	neutral
A $120 tool is useful. A $80 tool is useless.	A $64 tool is useful.	neutral
A $120 tool is useful. A $80 tool is useless.	A $66 tool is useful.	neutral
A $120 tool is useful. A $80 tool is useless.	A $68 tool is useful.	neutral
A $120 tool is useful. A $80 tool is useless.	A $70 tool is useful.	neutral
A $120 tool is useful. A $80 tool is useless.	A $72 tool is useful.	neutral
A $120 tool is useful. A $80 tool is useless.	A $74 tool is useful.	neutral
A $120 tool is useful. A $80 tool is useless.	A $76 tool is useful.	neutral
A $120 tool is useful. A $80 tool is useless.	A $78 tool is useful.	neutral
A $120 tool is useful. A $80 tool is useless.	A $124 tool is useful.	neutral
A $120 tool is useful. A $80 tool is useless.	A $126 tool is useful.	neutral
A $120 tool is useful. A $80 tool is useless.	A $128 tool is useful.	neutral
A $120 tool is useful. A $80 tool is useless.	A $130 tool is useful.	neutral
A $120 tool is useful. A $80 tool is useless.	A $132 tool is useful.	neutral
A $120 tool is useful. A $80 tool is useless.	A $134 tool is useful.	neutral
A $120 tool is useful. A $80 tool is useless.	A $136 tool is useful.	neutral
A $120 tool is useful. A $80 tool is useless.	A $138 tool is useful.	neutral
A $120 tool is useful. A $80 tool is useless.	A $64 tool is useless.	neutral
A $120 tool is useful. A $80 tool is useless.	A $66 tool is useless.	neutral
A $120 tool is useful. A $80 tool is useless.	A $68 tool is useless.	neutral
A $120 tool is useful. A $80 tool is useless.	A $70 tool is useless.	neutral
A $120 tool is useful. A $80 tool is useless.	A $72 tool is useless.	neutral
A $120 tool is useful. A $80 tool is useless.	A $74 tool is useless.	neutral
A $120 tool is useful. A $80 tool is useless.	A $76 tool is useless.	neutral
A $120 tool is useful. A $80 tool is useless.	A $78 tool is useless.	neutral
A $120 tool is useful. A $80 tool is useless.	A $80 tool is useless.	neutral
A $120 tool is useful. A $80 tool is useless.	A $122 tool is useless.	neutral
A $120 tool is useful. A $80 tool is useless.	A $124 tool is useless.	neutral
A $120 tool is useful. A $80 tool is useless.	A $128 tool is useless.	neutral
A $120 tool is useful. A $80 tool is useless.	A $130 tool is useless.	neutral
A $120 tool is useful. A $80 tool is useless.	A $132 tool is useless.	neutral
A $120 tool is useful. A $80 tool is useless.	A $134 tool is useless.	neutral
A $120 tool is useful. A $80 tool is useless.	A $136 tool is useless.	neutral
A $120 tool is useful. A $80 tool is useless.	A $138 tool is useless.	neutral
A $179 coat is white. A $119 coat is black.	A $92 coat is white.	neutral
A $179 coat is white. A $119 coat is black.	A $95 coat is white.	neutral
A $179 coat is white. A $119 coat is black.	A $101 coat is white.	neutral
A $179 coat is white. A $119 coat is black.	A $107 coat is white.	neutral
A $179 coat is white. A $119 coat is black.	A $110 coat is white.	neutral
A $179 coat is white. A $119 coat is black.	A $113 coat is white.	neutral
A $179 coat is white. A $119 coat is black.	A $179 coat is white.	neutral
A $179 coat is white. A $119 coat is black.	A $182 coat is white.	neutral
A $179 coat is white. A $119 coat is black.	A $185 coat is white.	neutral
A $179 coat is white. A $119 coat is black.	A $188 coat is white.	neutral
A $179 coat is white. A $119 coat is black.	A $191 coat is white.	neutral
A $179 coat is white. A $119 coat is black.	A $194 coat is white.	neutral
A $179 coat is white. A $119 coat is black.	A $197 coat is white.	neutral
A $179 coat is white. A $119 coat is black.	A $200 coat is white.	neutral
A $179 coat is white. A $119 coat is black.	A $206 coat is white.	neutral
A $179 coat is white. A $119 coat is black.	A $95 coat is black.	neutral
A $179 coat is white. A $119 coat is black.	A $98 coat is black.	neutral
A $179 coat is white. A $119 coat is black.	A $104 coat is black.	neutral
A $179 coat is white. A $119 coat is black.	A $107 coat is black.	neutral
A $179 coat is white. A $119 coat is black.	A $110 coat is black.	neutral
A $179 coat is white. A $119 coat is black.	A $113 coat is black.	neutral
A $179 coat is white. A $119 coat is black.	A $116 coat is black.	neutral
A $179 coat is white. A $119 coat is black.	A $182 coat is black.	neutral
A $179 coat is white. A $119 coat is black.	A $185 coat is black.	neutral
A $179 coat is white. A $119 coat is black.	A $188 coat is black.	neutral
A $179 coat is white. A $119 coat is black.	A $191 coat is black.	neutral
A $179 coat is white. A $119 coat is black.	A $194 coat is black.	neutral
A $179 coat is white. A $119 coat is black.	A $197 coat is black.	neutral
A $179 coat is white. A $119 coat is black.	A $206 coat is black.	neutral
A $99 shoe is dirty. A $59 shoe is clean.	A $41 shoe is dirty.	neutral
A $99 shoe is dirty. A $59 shoe is clean.	A $43 shoe is dirty.	neutral
A $99 shoe is dirty. A $59 shoe is clean.	A $45 shoe is dirty.	neutral
A $99 shoe is dirty. A $59 shoe is clean.	A $47 shoe is dirty.	neutral
A $99 shoe is dirty. A $59 shoe is clean.	A $51 shoe is dirty.	neutral
A $99 shoe is dirty. A $59 shoe is clean.	A $53 shoe is dirty.	neutral
A $99 shoe is dirty. A $59 shoe is clean.	A $55 shoe is dirty.	neutral
A $99 shoe is dirty. A $59 shoe is clean.	A $57 shoe is dirty.	neutral
A $99 shoe is dirty. A $59 shoe is clean.	A $99 shoe is dirty.	neutral
A $99 shoe is dirty. A $59 shoe is clean.	A $101 shoe is dirty.	neutral
A $99 shoe is dirty. A $59 shoe is clean.	A $105 shoe is dirty.	neutral
A $99 shoe is dirty. A $59 shoe is clean.	A $107 shoe is dirty.	neutral
A $99 shoe is dirty. A $59 shoe is clean.	A $109 shoe is dirty.	neutral
A $99 shoe is dirty. A $59 shoe is clean.	A $111 shoe is dirty.	neutral
A $99 shoe is dirty. A $59 shoe is clean.	A $115 shoe is dirty.	neutral
A $99 shoe is dirty. A $59 shoe is clean.	A $117 shoe is dirty.	neutral
A $99 shoe is dirty. A $59 shoe is clean.	A $41 shoe is clean.	neutral
A $99 shoe is dirty. A $59 shoe is clean.	A $43 shoe is clean.	neutral
A $99 shoe is dirty. A $59 shoe is clean.	A $45 shoe is clean.	neutral
A $99 shoe is dirty. A $59 shoe is clean.	A $47 shoe is clean.	neutral
A $99 shoe is dirty. A $59 shoe is clean.	A $49 shoe is clean.	neutral
A $99 shoe is dirty. A $59 shoe is clean.	A $51 shoe is clean.	neutral
A $99 shoe is dirty. A $59 shoe is clean.	A $53 shoe is clean.	neutral
A $99 shoe is dirty. A $59 shoe is clean.	A $55 shoe is clean.	neutral
A $99 shoe is dirty. A $59 shoe is clean.	A $57 shoe is clean.	neutral
A $99 shoe is dirty. A $59 shoe is clean.	A $59 shoe is clean.	neutral
A $99 shoe is dirty. A $59 shoe is clean.	A $101 shoe is clean.	neutral
A $99 shoe is dirty. A $59 shoe is clean.	A $105 shoe is clean.	neutral
A $99 shoe is dirty. A $59 shoe is clean.	A $107 shoe is clean.	neutral
A $99 shoe is dirty. A $59 shoe is clean.	A $109 shoe is clean.	neutral
A $99 shoe is dirty. A $59 shoe is clean.	A $111 shoe is clean.	neutral
A $99 shoe is dirty. A $59 shoe is clean.	A $113 shoe is clean.	neutral
A $99 shoe is dirty. A $59 shoe is clean.	A $117 shoe is clean.	neutral
A $360 guitar is loud. A $240 guitar is soft.	A $186 guitar is loud.	neutral
A $360 guitar is loud. A $240 guitar is soft.	A $192 guitar is loud.	neutral
A $360 guitar is loud. A $240 guitar is soft.	A $198 guitar is loud.	neutral
A $360 guitar is loud. A $240 guitar is soft.	A $204 guitar is loud.	neutral
A $360 guitar is loud. A $240 guitar is soft.	A $216 guitar is loud.	neutral
A $360 guitar is loud. A $240 guitar is soft.	A $222 guitar is loud.	neutral
A $360 guitar is loud. A $240 guitar is soft.	A $228 guitar is loud.	neutral
A $360 guitar is loud. A $240 guitar is soft.	A $360 guitar is loud.	neutral
A $360 guitar is loud. A $240 guitar is soft.	A $366 guitar is loud.	neutral
A $360 guitar is loud. A $240 guitar is soft.	A $372 guitar is loud.	neutral
A $360 guitar is loud. A $240 guitar is soft.	A $378 guitar is loud.	neutral
A $360 guitar is loud. A $240 guitar is soft.	A $390 guitar is loud.	neutral
A $360 guitar is loud. A $240 guitar is soft.	A $396 guitar is loud.	neutral
A $360 guitar is loud. A $240 guitar is soft.	A $408 guitar is loud.	neutral
A $360 guitar is loud. A $240 guitar is soft.	A $414 guitar is loud.	neutral
A $360 guitar is loud. A $240 guitar is soft.	A $186 guitar is soft.	neutral
A $360 guitar is loud. A $240 guitar is soft.	A $192 guitar is soft.	neutral
A $360 guitar is loud. A $240 guitar is soft.	A $198 guitar is soft.	neutral
A $360 guitar is loud. A $240 guitar is soft.	A $204 guitar is soft.	neutral
A $360 guitar is loud. A $240 guitar is soft.	A $210 guitar is soft.	neutral
A $360 guitar is loud. A $240 guitar is soft.	A $216 guitar is soft.	neutral
A $360 guitar is loud. A $240 guitar is soft.	A $222 guitar is soft.	neutral
A $360 guitar is loud. A $240 guitar is soft.	A $228 guitar is soft.	neutral
A $360 guitar is loud. A $240 guitar is soft.	A $234 guitar is soft.	neutral
A $360 guitar is loud. A $240 guitar is soft.	A $240 guitar is soft.	neutral
A $360 guitar is loud. A $240 guitar is soft.	A $366 guitar is soft.	neutral
A $360 guitar is loud. A $240 guitar is soft.	A $372 guitar is soft.	neutral
A $360 guitar is loud. A $240 guitar is soft.	A $378 guitar is soft.	neutral
A $360 guitar is loud. A $240 guitar is soft.	A $390 guitar is soft.	neutral
A $360 guitar is loud. A $240 guitar is soft.	A $396 guitar is soft.	neutral
A $360 guitar is loud. A $240 guitar is soft.	A $402 guitar is soft.	neutral
A $360 guitar is loud. A $240 guitar is soft.	A $408 guitar is soft.	neutral
A $360 guitar is loud. A $240 guitar is soft.	A $414 guitar is soft.	neutral
A $112 medication is effective. A $72 medication is ineffective.	A $54 medication is effective.	neutral
A $112 medication is effective. A $72 medication is ineffective.	A $56 medication is effective.	neutral
A $112 medication is effective. A $72 medication is ineffective.	A $58 medication is effective.	neutral
A $112 medication is effective. A $72 medication is ineffective.	A $60 medication is effective.	neutral
A $112 medication is effective. A $72 medication is ineffective.	A $62 medication is effective.	neutral
A $112 medication is effective. A $72 medication is ineffective.	A $64 medication is effective.	neutral
A $112 medication is effective. A $72 medication is ineffective.	A $66 medication is effective.	neutral
A $112 medication is effective. A $72 medication is ineffective.	A $68 medication is effective.	neutral
A $112 medication is effective. A $72 medication is ineffective.	A $70 medication is effective.	neutral
A $112 medication is effective. A $72 medication is ineffective.	A $116 medication is effective.	neutral
A $112 medication is effective. A $72 medication is ineffective.	A $118 medication is effective.	neutral
A $112 medication is effective. A $72 medication is ineffective.	A $122 medication is effective.	neutral
A $112 medication is effective. A $72 medication is ineffective.	A $124 medication is effective.	neutral
A $112 medication is effective. A $72 medication is ineffective.	A $126 medication is effective.	neutral
A $112 medication is effective. A $72 medication is ineffective.	A $128 medication is effective.	neutral
A $112 medication is effective. A $72 medication is ineffective.	A $130 medication is effective.	neutral
A $112 medication is effective. A $72 medication is ineffective.	A $56 medication is ineffective.	neutral
A $112 medication is effective. A $72 medication is ineffective.	A $58 medication is ineffective.	neutral
A $112 medication is effective. A $72 medication is ineffective.	A $64 medication is ineffective.	neutral
A $112 medication is effective. A $72 medication is ineffective.	A $66 medication is ineffective.	neutral
A $112 medication is effective. A $72 medication is ineffective.	A $68 medication is ineffective.	neutral
A $112 medication is effective. A $72 medication is ineffective.	A $70 medication is ineffective.	neutral
A $112 medication is effective. A $72 medication is ineffective.	A $72 medication is ineffective.	neutral
A $112 medication is effective. A $72 medication is ineffective.	A $116 medication is ineffective.	neutral
A $112 medication is effective. A $72 medication is ineffective.	A $120 medication is ineffective.	neutral
A $112 medication is effective. A $72 medication is ineffective.	A $122 medication is ineffective.	neutral
A $112 medication is effective. A $72 medication is ineffective.	A $124 medication is ineffective.	neutral
A $112 medication is effective. A $72 medication is ineffective.	A $126 medication is ineffective.	neutral
A $112 medication is effective. A $72 medication is ineffective.	A $128 medication is ineffective.	neutral
A $112 medication is effective. A $72 medication is ineffective.	A $130 medication is ineffective.	neutral
A $59 atlas is new. A $19 atlas is old.	A $1 atlas is new.	neutral
A $59 atlas is new. A $19 atlas is old.	A $3 atlas is new.	neutral
A $59 atlas is new. A $19 atlas is old.	A $5 atlas is new.	neutral
A $59 atlas is new. A $19 atlas is old.	A $7 atlas is new.	neutral
A $59 atlas is new. A $19 atlas is old.	A $9 atlas is new.	neutral
A $59 atlas is new. A $19 atlas is old.	A $11 atlas is new.	neutral
A $59 atlas is new. A $19 atlas is old.	A $13 atlas is new.	neutral
A $59 atlas is new. A $19 atlas is old.	A $15 atlas is new.	neutral
A $59 atlas is new. A $19 atlas is old.	A $17 atlas is new.	neutral
A 1200 m bank is tall. A 800 m bank is short.	A 620 m fort is tall.	neutral
A 1200 m bank is tall. A 800 m bank is short.	A 640 m fort is tall.	neutral
A 1200 m bank is tall. A 800 m bank is short.	A 660 m fort is tall.	neutral
A 1200 m bank is tall. A 800 m bank is short.	A 680 m fort is tall.	neutral
A 1200 m bank is tall. A 800 m bank is short.	A 700 m fort is tall.	neutral
A 1200 m bank is tall. A 800 m bank is short.	A 720 m fort is tall.	neutral
A 1200 m bank is tall. A 800 m bank is short.	A 740 m fort is tall.	neutral
A 1200 m bank is tall. A 800 m bank is short.	A 760 m fort is tall.	neutral
A 1200 m bank is tall. A 800 m bank is short.	A 780 m fort is tall.	neutral
A 1200 m bank is tall. A 800 m bank is short.	A 800 m fort is tall.	neutral
A 1200 m bank is tall. A 800 m bank is short.	A 1200 m fort is tall.	neutral
A 1200 m bank is tall. A 800 m bank is short.	A 1220 m fort is tall.	neutral
A 1200 m bank is tall. A 800 m bank is short.	A 1260 m fort is tall.	neutral
A 1200 m bank is tall. A 800 m bank is short.	A 1280 m fort is tall.	neutral
A 1200 m bank is tall. A 800 m bank is short.	A 1320 m fort is tall.	neutral
A 1200 m bank is tall. A 800 m bank is short.	A 1340 m fort is tall.	neutral
A 1200 m bank is tall. A 800 m bank is short.	A 1360 m fort is tall.	neutral
A 1200 m bank is tall. A 800 m bank is short.	A 1380 m fort is tall.	neutral
A 1200 m bank is tall. A 800 m bank is short.	A 620 m fort is short.	neutral
A 1200 m bank is tall. A 800 m bank is short.	A 660 m fort is short.	neutral
A 1200 m bank is tall. A 800 m bank is short.	A 720 m fort is short.	neutral
A 1200 m bank is tall. A 800 m bank is short.	A 740 m fort is short.	neutral
A 1200 m bank is tall. A 800 m bank is short.	A 760 m fort is short.	neutral
A 1200 m bank is tall. A 800 m bank is short.	A 780 m fort is short.	neutral
A 1200 m bank is tall. A 800 m bank is short.	A 800 m fort is short.	neutral
A 1200 m bank is tall. A 800 m bank is short.	A 1220 m fort is short.	neutral
A 1200 m bank is tall. A 800 m bank is short.	A 1240 m fort is short.	neutral
A 1200 m bank is tall. A 800 m bank is short.	A 1260 m fort is short.	neutral
A 1200 m bank is tall. A 800 m bank is short.	A 1280 m fort is short.	neutral
A 1200 m bank is tall. A 800 m bank is short.	A 1300 m fort is short.	neutral
A 1200 m bank is tall. A 800 m bank is short.	A 1320 m fort is short.	neutral
A 1200 m bank is tall. A 800 m bank is short.	A 1360 m fort is short.	neutral
A 1200 m bank is tall. A 800 m bank is short.	A 1380 m fort is short.	neutral
A 120 cm leg is long. A 80 cm leg is short.	A 62 cm jaguar is long.	neutral
A 120 cm leg is long. A 80 cm leg is short.	A 64 cm jaguar is long.	neutral
A 120 cm leg is long. A 80 cm leg is short.	A 70 cm jaguar is long.	neutral
A 120 cm leg is long. A 80 cm leg is short.	A 74 cm jaguar is long.	neutral
A 120 cm leg is long. A 80 cm leg is short.	A 76 cm jaguar is long.	neutral
A 120 cm leg is long. A 80 cm leg is short.	A 78 cm jaguar is long.	neutral
A 120 cm leg is long. A 80 cm leg is short.	A 80 cm jaguar is long.	neutral
A 120 cm leg is long. A 80 cm leg is short.	A 120 cm jaguar is long.	neutral
A 120 cm leg is long. A 80 cm leg is short.	A 124 cm jaguar is long.	neutral
A 120 cm leg is long. A 80 cm leg is short.	A 126 cm jaguar is long.	neutral
A 120 cm leg is long. A 80 cm leg is short.	A 128 cm jaguar is long.	neutral
A 120 cm leg is long. A 80 cm leg is short.	A 130 cm jaguar is long.	neutral
A 120 cm leg is long. A 80 cm leg is short.	A 132 cm jaguar is long.	neutral
A 120 cm leg is long. A 80 cm leg is short.	A 134 cm jaguar is long.	neutral
A 120 cm leg is long. A 80 cm leg is short.	A 136 cm jaguar is long.	neutral
A 120 cm leg is long. A 80 cm leg is short.	A 138 cm jaguar is long.	neutral
A 120 cm leg is long. A 80 cm leg is short.	A 62 cm jaguar is short.	neutral
A 120 cm leg is long. A 80 cm leg is short.	A 66 cm jaguar is short.	neutral
A 120 cm leg is long. A 80 cm leg is short.	A 70 cm jaguar is short.	neutral
A 120 cm leg is long. A 80 cm leg is short.	A 74 cm jaguar is short.	neutral
A 120 cm leg is long. A 80 cm leg is short.	A 76 cm jaguar is short.	neutral
A 120 cm leg is long. A 80 cm leg is short.	A 78 cm jaguar is short.	neutral
A 120 cm leg is long. A 80 cm leg is short.	A 120 cm jaguar is short.	neutral
A 120 cm leg is long. A 80 cm leg is short.	A 122 cm jaguar is short.	neutral
A 120 cm leg is long. A 80 cm leg is short.	A 124 cm jaguar is short.	neutral
A 120 cm leg is long. A 80 cm leg is short.	A 126 cm jaguar is short.	neutral
A 120 cm leg is long. A 80 cm leg is short.	A 128 cm jaguar is short.	neutral
A 120 cm leg is long. A 80 cm leg is short.	A 130 cm jaguar is short.	neutral
A 120 cm leg is long. A 80 cm leg is short.	A 132 cm jaguar is short.	neutral
A 120 cm leg is long. A 80 cm leg is short.	A 134 cm jaguar is short.	neutral
A 120 cm leg is long. A 80 cm leg is short.	A 136 cm jaguar is short.	neutral
A 120 cm leg is long. A 80 cm leg is short.	A 138 cm jaguar is short.	neutral
A 340 m dam is tall. A 220 m dam is short.	A 166 m fort is tall.	neutral
A 340 m dam is tall. A 220 m dam is short.	A 184 m fort is tall.	neutral
A 340 m dam is tall. A 220 m dam is short.	A 190 m fort is tall.	neutral
A 340 m dam is tall. A 220 m dam is short.	A 196 m fort is tall.	neutral
A 340 m dam is tall. A 220 m dam is short.	A 202 m fort is tall.	neutral
A 340 m dam is tall. A 220 m dam is short.	A 208 m fort is tall.	neutral
A 340 m dam is tall. A 220 m dam is short.	A 214 m fort is tall.	neutral
A 340 m dam is tall. A 220 m dam is short.	A 340 m fort is tall.	neutral
A 340 m dam is tall. A 220 m dam is short.	A 346 m fort is tall.	neutral
A 340 m dam is tall. A 220 m dam is short.	A 364 m fort is tall.	neutral
A 340 m dam is tall. A 220 m dam is short.	A 370 m fort is tall.	neutral
A 340 m dam is tall. A 220 m dam is short.	A 376 m fort is tall.	neutral
A 340 m dam is tall. A 220 m dam is short.	A 382 m fort is tall.	neutral
A 340 m dam is tall. A 220 m dam is short.	A 388 m fort is tall.	neutral
A 340 m dam is tall. A 220 m dam is short.	A 394 m fort is tall.	neutral
A 340 m dam is tall. A 220 m dam is short.	A 166 m fort is short.	neutral
A 340 m dam is tall. A 220 m dam is short.	A 172 m fort is short.	neutral
A 340 m dam is tall. A 220 m dam is short.	A 178 m fort is short.	neutral
A 340 m dam is tall. A 220 m dam is short.	A 184 m fort is short.	neutral
A 340 m dam is tall. A 220 m dam is short.	A 190 m fort is short.	neutral
A 340 m dam is tall. A 220 m dam is short.	A 196 m fort is short.	neutral
A 340 m dam is tall. A 220 m dam is short.	A 202 m fort is short.	neutral
A 340 m dam is tall. A 220 m dam is short.	A 208 m fort is short.	neutral
A 340 m dam is tall. A 220 m dam is short.	A 214 m fort is short.	neutral
A 340 m dam is tall. A 220 m dam is short.	A 220 m fort is short.	neutral
A 340 m dam is tall. A 220 m dam is short.	A 340 m fort is short.	neutral
A 340 m dam is tall. A 220 m dam is short.	A 358 m fort is short.	neutral
A 340 m dam is tall. A 220 m dam is short.	A 364 m fort is short.	neutral
A 340 m dam is tall. A 220 m dam is short.	A 370 m fort is short.	neutral
A 340 m dam is tall. A 220 m dam is short.	A 376 m fort is short.	neutral
A 340 m dam is tall. A 220 m dam is short.	A 388 m fort is short.	neutral
A 340 m dam is tall. A 220 m dam is short.	A 394 m fort is short.	neutral
A 90 cm plant is tall. A 50 cm plant is short.	A 34 cm lady is tall.	neutral
A 90 cm plant is tall. A 50 cm plant is short.	A 38 cm lady is tall.	neutral
A 90 cm plant is tall. A 50 cm plant is short.	A 42 cm lady is tall.	neutral
A 90 cm plant is tall. A 50 cm plant is short.	A 44 cm lady is tall.	neutral
A 90 cm plant is tall. A 50 cm plant is short.	A 50 cm lady is tall.	neutral
A 90 cm plant is tall. A 50 cm plant is short.	A 90 cm lady is tall.	neutral
A 90 cm plant is tall. A 50 cm plant is short.	A 92 cm lady is tall.	neutral
A 90 cm plant is tall. A 50 cm plant is short.	A 94 cm lady is tall.	neutral
A 90 cm plant is tall. A 50 cm plant is short.	A 96 cm lady is tall.	neutral
A 90 cm plant is tall. A 50 cm plant is short.	A 98 cm lady is tall.	neutral
A 90 cm plant is tall. A 50 cm plant is short.	A 100 cm lady is tall.	neutral
A 90 cm plant is tall. A 50 cm plant is short.	A 102 cm lady is tall.	neutral
A 90 cm plant is tall. A 50 cm plant is short.	A 104 cm lady is tall.	neutral
A 90 cm plant is tall. A 50 cm plant is short.	A 108 cm lady is tall.	neutral
A 90 cm plant is tall. A 50 cm plant is short.	A 34 cm lady is short.	neutral
A 90 cm plant is tall. A 50 cm plant is short.	A 36 cm lady is short.	neutral
A 90 cm plant is tall. A 50 cm plant is short.	A 38 cm lady is short.	neutral
A 90 cm plant is tall. A 50 cm plant is short.	A 40 cm lady is short.	neutral
A 90 cm plant is tall. A 50 cm plant is short.	A 42 cm lady is short.	neutral
A 90 cm plant is tall. A 50 cm plant is short.	A 44 cm lady is short.	neutral
A 90 cm plant is tall. A 50 cm plant is short.	A 46 cm lady is short.	neutral
A 90 cm plant is tall. A 50 cm plant is short.	A 48 cm lady is short.	neutral
A 90 cm plant is tall. A 50 cm plant is short.	A 50 cm lady is short.	neutral
A 90 cm plant is tall. A 50 cm plant is short.	A 90 cm lady is short.	neutral
A 90 cm plant is tall. A 50 cm plant is short.	A 92 cm lady is short.	neutral
A 90 cm plant is tall. A 50 cm plant is short.	A 94 cm lady is short.	neutral
A 90 cm plant is tall. A 50 cm plant is short.	A 96 cm lady is short.	neutral
A 90 cm plant is tall. A 50 cm plant is short.	A 98 cm lady is short.	neutral
A 90 cm plant is tall. A 50 cm plant is short.	A 100 cm lady is short.	neutral
A 90 cm plant is tall. A 50 cm plant is short.	A 102 cm lady is short.	neutral
A 90 cm plant is tall. A 50 cm plant is short.	A 104 cm lady is short.	neutral
A 90 cm plant is tall. A 50 cm plant is short.	A 108 cm lady is short.	neutral
A 120 cm oak is tall. A 80 cm oak is short.	A 62 cm structure is tall.	neutral
A 120 cm oak is tall. A 80 cm oak is short.	A 66 cm structure is tall.	neutral
A 120 cm oak is tall. A 80 cm oak is short.	A 68 cm structure is tall.	neutral
A 120 cm oak is tall. A 80 cm oak is short.	A 70 cm structure is tall.	neutral
A 120 cm oak is tall. A 80 cm oak is short.	A 72 cm structure is tall.	neutral
A 120 cm oak is tall. A 80 cm oak is short.	A 80 cm structure is tall.	neutral
A 120 cm oak is tall. A 80 cm oak is short.	A 120 cm structure is tall.	neutral
A 120 cm oak is tall. A 80 cm oak is short.	A 122 cm structure is tall.	neutral
A 120 cm oak is tall. A 80 cm oak is short.	A 124 cm structure is tall.	neutral
A 120 cm oak is tall. A 80 cm oak is short.	A 126 cm structure is tall.	neutral
A 120 cm oak is tall. A 80 cm oak is short.	A 130 cm structure is tall.	neutral
A 120 cm oak is tall. A 80 cm oak is short.	A 132 cm structure is tall.	neutral
A 120 cm oak is tall. A 80 cm oak is short.	A 134 cm structure is tall.	neutral
A 120 cm oak is tall. A 80 cm oak is short.	A 138 cm structure is tall.	neutral
A 120 cm oak is tall. A 80 cm oak is short.	A 62 cm structure is short.	neutral
A 120 cm oak is tall. A 80 cm oak is short.	A 64 cm structure is short.	neutral
A 120 cm oak is tall. A 80 cm oak is short.	A 68 cm structure is short.	neutral
A 120 cm oak is tall. A 80 cm oak is short.	A 70 cm structure is short.	neutral
A 120 cm oak is tall. A 80 cm oak is short.	A 72 cm structure is short.	neutral
A 120 cm oak is tall. A 80 cm oak is short.	A 74 cm structure is short.	neutral
A 120 cm oak is tall. A 80 cm oak is short.	A 76 cm structure is short.	neutral
A 120 cm oak is tall. A 80 cm oak is short.	A 78 cm structure is short.	neutral
A 120 cm oak is tall. A 80 cm oak is short.	A 120 cm structure is short.	neutral
A 120 cm oak is tall. A 80 cm oak is short.	A 122 cm structure is short.	neutral
A 120 cm oak is tall. A 80 cm oak is short.	A 124 cm structure is short.	neutral
A 120 cm oak is tall. A 80 cm oak is short.	A 126 cm structure is short.	neutral
A 120 cm oak is tall. A 80 cm oak is short.	A 128 cm structure is short.	neutral
A 120 cm oak is tall. A 80 cm oak is short.	A 130 cm structure is short.	neutral
A 120 cm oak is tall. A 80 cm oak is short.	A 132 cm structure is short.	neutral
A 120 cm oak is tall. A 80 cm oak is short.	A 136 cm structure is short.	neutral
A 120 cm oak is tall. A 80 cm oak is short.	A 138 cm structure is short.	neutral
A 1200 m hill is tall. A 800 m hill is short.	A 620 m mountain is tall.	neutral
A 1200 m hill is tall. A 800 m hill is short.	A 640 m mountain is tall.	neutral
